employee_id,first_name,last_name,position,store_id,hire_date,email,phone
1619,John,Smith,Cashier,619,2021-10-01,43b0a80f56@example.com,+19056676066
1620,Emily,Johnson,Customer Service,620,2021-10-27,45bd46939b@example.com,+14180860857
1621,Jane,Jones,Cashier,621,2019-10-28,0570741e29@example.com,+18793848321
1622,Jane,Jones,Cashier,622,2020-10-11,ccb1fb7a96@example.com,+19506501481
1623,David,Williams,Customer Service,623,2021-03-12,4100ee7d4d@example.com,+12274808795
1624,David,Miller,Stock Clerk,624,2020-03-19,1ef25f6a04@example.com,+11928910096
1625,Emily,Johnson,Sales Associate,625,2022-02-20,c660ebb26c@example.com,+12519022000
1626,Lisa,Brown,Stock Clerk,626,2022-01-11,5886db0915@example.com,+12092266462
1627,Michael,Jones,Cashier,627,2020-11-22,b9ba645783@example.com,+18780810877
1628,Michael,Brown,Cashier,628,2018-11-23,0d3c7dbea0@example.com,+13570229717
1629,David,Smith,Customer Service,629,2018-12-05,7834ea11c7@example.com,+14319859878
1630,Robert,Jones,Stock Clerk,630,2021-03-19,d81c1f7cde@example.com,+15406855623
1631,David,Smith,Stock Clerk,631,2019-01-05,5c7672791b@example.com,+12743991898
1632,Robert,Brown,Cashier,632,2021-08-04,b85fa92e77@example.com,+19650299181
1633,Jane,Smith,Customer Service,633,2021-09-04,4137ba1128@example.com,+17507438678
1634,David,Jones,Customer Service,634,2018-10-05,2a15976689@example.com,+17539111045
1635,John,Johnson,Sales Associate,635,2021-11-12,90266c93da@example.com,+13458919360
1636,Sarah,Williams,Sales Associate,636,2019-02-16,61284ceb32@example.com,+11038696524
1637,John,Williams,Stock Clerk,637,2021-04-01,6dca1ff24a@example.com,+11096774764
1638,Lisa,Brown,Stock Clerk,638,2022-04-01,13ddd2736b@example.com,+19559362619
1639,Emily,Brown,Manager,639,2020-06-30,2993786783@example.com,+19461923292
1640,John,Garcia,Cashier,640,2019-05-26,a1ba74de52@example.com,+18409281083
1641,David,Davis,Cashier,641,2022-07-17,2091ce20c0@example.com,+12543676709
1642,Jane,Garcia,Manager,642,2021-12-23,dda0b4dcce@example.com,+15350941774
1643,David,Williams,Stock Clerk,643,2020-11-29,cf93a84ff4@example.com,+15474238168
1644,Michael,Davis,Customer Service,644,2021-09-13,d0e279d079@example.com,+17013995932
1645,Lisa,Smith,Stock Clerk,645,2020-06-03,eaf6e6d2f4@example.com,+16999676748
1646,Emily,Smith,Cashier,646,2019-10-21,b23a36a77f@example.com,+16700907738
1647,Robert,Garcia,Stock Clerk,647,2020-09-20,3c97a79ac3@example.com,+16412820484
1648,Jane,Miller,Cashier,648,2020-03-17,4ae83c1de8@example.com,+17549768089
1649,David,Jones,Customer Service,649,2018-09-26,6058dbd9f2@example.com,+19249837038
1650,Michael,Miller,Cashier,650,2018-12-30,8d9f103998@example.com,+18935809498
1651,Jane,Johnson,Manager,651,2021-07-01,116c642a47@example.com,+11577377082
1652,Sarah,Garcia,Cashier,652,2018-10-11,1f428e2f0c@example.com,+18648222210
1653,Jane,Garcia,Manager,653,2020-09-19,034e104622@example.com,+13750653324
1654,David,Jones,Sales Associate,654,2021-08-12,a387871fbf@example.com,+11069056479
1655,Jane,Davis,Cashier,655,2019-04-13,64d233ddce@example.com,+11015483967
1656,Sarah,Miller,Customer Service,656,2022-03-11,37cf9a99a6@example.com,+12451616069
1657,Sarah,Smith,Customer Service,657,2022-08-20,fccd361030@example.com,+12553685920
1658,Emily,Johnson,Stock Clerk,658,2021-01-23,425beba478@example.com,+17572769263
1659,Jane,Jones,Customer Service,659,2019-11-10,f2e110db99@example.com,+15514130671
1660,Emily,Jones,Sales Associate,660,2019-09-02,8f89873696@example.com,+16961400974
1661,Sarah,Brown,Customer Service,661,2020-11-11,3e1fc3a9ee@example.com,+13541045481
1662,Lisa,Williams,Cashier,662,2021-08-01,f19f5d2bf4@example.com,+17815588467
1663,David,Miller,Manager,663,2022-01-16,996dad9295@example.com,+15672453783
1664,Sarah,Miller,Customer Service,664,2018-09-17,1af834a3db@example.com,+17180458170
1665,John,Garcia,Stock Clerk,665,2021-08-06,c6170e5b04@example.com,+11045841256
1666,Sarah,Johnson,Manager,666,2018-10-07,6c89dd3f20@example.com,+14659215588
1667,Jane,Davis,Stock Clerk,667,2019-07-14,200eb5f762@example.com,+19410312157
1668,Emily,Jones,Customer Service,668,2019-11-19,240314f884@example.com,+13140872635
1669,David,Johnson,Stock Clerk,669,2021-05-25,74d01914bd@example.com,+14825461325
1670,Emily,Jones,Stock Clerk,670,2022-05-01,20fa45b314@example.com,+13844989027
1671,Michael,Miller,Stock Clerk,671,2021-09-12,02d8c3ca94@example.com,+18202024430
1672,Lisa,Brown,Customer Service,672,2020-09-13,0c0d142ea1@example.com,+13121894936
1673,Emily,Garcia,Manager,673,2021-12-29,eba8d0db25@example.com,+16154320797
1674,David,Jones,Sales Associate,674,2019-10-06,de91adee14@example.com,+17961285717
1675,Sarah,Williams,Cashier,675,2022-08-31,1293643cd3@example.com,+14561273194
1676,David,Davis,Customer Service,676,2020-11-28,a03c37d3c8@example.com,+14335538969
1677,Emily,Miller,Sales Associate,677,2021-03-30,2c3063b620@example.com,+14909421339
1678,John,Garcia,Customer Service,678,2019-01-17,d2ee1ec2f4@example.com,+17820803347
1679,John,Davis,Sales Associate,679,2019-07-22,9dbba7996a@example.com,+17469064823
1680,Michael,Garcia,Stock Clerk,680,2019-02-01,337a4b4df6@example.com,+14816708034
1681,Lisa,Brown,Customer Service,681,2021-07-15,250e20963e@example.com,+17795885903
1682,Robert,Williams,Stock Clerk,682,2021-03-06,db641f2685@example.com,+11080169031
1683,Michael,Brown,Manager,683,2019-01-17,025beb36c1@example.com,+14108879680
1684,Michael,Williams,Stock Clerk,684,2021-04-09,a2e382ec1a@example.com,+15432198635
1685,David,Jones,Sales Associate,685,2019-12-30,42ca3b9e58@example.com,+15185001824
1686,Robert,Johnson,Sales Associate,686,2021-08-15,0990029c83@example.com,+13109282697
1687,Lisa,Garcia,Sales Associate,687,2018-11-10,2c6ca2001b@example.com,+13250816498
1688,Emily,Garcia,Stock Clerk,688,2022-02-13,d63da51051@example.com,+11056071675
1689,John,Jones,Cashier,689,2019-02-01,19a49c2cd9@example.com,+11024536225
1690,Emily,Brown,Sales Associate,690,2019-12-28,3b839037f3@example.com,+11031631172
1691,Emily,Jones,Sales Associate,691,2021-06-05,911e342f52@example.com,+14346652721
1692,John,Miller,Cashier,692,2021-03-25,b91882edca@example.com,+16499888648
1693,David,Miller,Customer Service,693,2022-06-10,6fcb98a234@example.com,+17472260575
1694,Lisa,Davis,Manager,694,2019-08-13,1bd43eb86d@example.com,+17506265192
1695,Sarah,Jones,Customer Service,695,2019-12-19,b850b10ba3@example.com,+18826287701
1696,Sarah,Garcia,Sales Associate,696,2019-10-01,a4fc808c51@example.com,+12950485500
1697,Michael,Smith,Cashier,697,2019-03-30,1f228c33a7@example.com,+14126244226
1698,Robert,Brown,Sales Associate,698,2021-11-28,b4e5af13e5@example.com,+15307888536
1699,Lisa,Miller,Cashier,699,2019-09-02,f7f18b4e20@example.com,+11075955313
1700,Robert,Williams,Customer Service,700,2021-10-20,ebd7a8e7a4@example.com,+19565581586
1701,John,Smith,Cashier,701,2022-03-01,a157fa838c@example.com,+12308172545
1702,Michael,Garcia,Customer Service,702,2021-04-06,c4bbf3ac8c@example.com,+15677750592
1703,Robert,Davis,Stock Clerk,703,2020-05-16,063056c32c@example.com,+16122971520
1704,David,Miller,Cashier,704,2019-08-03,8526b8d5de@example.com,+15133391492
1705,Lisa,Garcia,Sales Associate,705,2020-11-27,3b2caeeb4a@example.com,+19980734988
1706,David,Jones,Stock Clerk,706,2020-12-05,fbce571d81@example.com,+12046179107
1707,David,Brown,Customer Service,707,2021-08-27,b75ea89d3d@example.com,+19116182750
1708,Emily,Brown,Sales Associate,708,2019-12-10,c23a68c0ef@example.com,+15969165972
1709,Jane,Smith,Stock Clerk,709,2022-04-16,a9bbfed706@example.com,+14031860187
1710,Robert,Brown,Stock Clerk,710,2022-01-06,6beb1fe1b2@example.com,+13506248890
1711,Sarah,Brown,Stock Clerk,711,2018-12-18,e9f87d094b@example.com,+18354280575
1712,Jane,Smith,Sales Associate,712,2020-01-19,922e51ea5b@example.com,+11485780661
1713,Michael,Jones,Cashier,713,2021-08-12,d228a754ef@example.com,+11066971389
1714,Jane,Davis,Customer Service,714,2021-08-27,ea092517be@example.com,+13172056932
1715,Sarah,Williams,Cashier,715,2022-05-30,2052cc9234@example.com,+11076487224
1716,Michael,Smith,Manager,716,2019-04-03,bb7614c262@example.com,+16329631852
1717,Jane,Brown,Sales Associate,717,2021-08-29,fc264feb98@example.com,+11016468848
1874,Emily,Johnson,Cashier,874,2018-10-14,9e87b6c1eb@example.com,+16049953300
1718,Emily,Brown,Customer Service,718,2022-04-19,5cff822a73@example.com,+16104162455
1719,David,Davis,Customer Service,719,2022-03-18,71e0a12da6@example.com,+19371545562
1720,Emily,Smith,Manager,720,2020-01-15,19fa26c5d6@example.com,+19943461621
1721,Lisa,Jones,Customer Service,721,2020-07-13,470c4f9473@example.com,+14985579723
1722,Lisa,Davis,Manager,722,2021-06-15,e15b1654b3@example.com,+13030223642
1723,Emily,Garcia,Cashier,723,2022-03-17,9180891958@example.com,+15208880689
1724,Robert,Johnson,Cashier,724,2019-01-19,89399dcd00@example.com,+16267473181
1725,Lisa,Jones,Sales Associate,725,2019-09-21,f9f37912dc@example.com,+16418605401
1726,Lisa,Davis,Stock Clerk,726,2021-04-08,849eaa079b@example.com,+11710915823
1727,Sarah,Williams,Customer Service,727,2021-01-25,1b81d77f52@example.com,+18464036951
1728,Lisa,Brown,Manager,728,2022-03-01,cdceb8e9fc@example.com,+17743500442
1729,Robert,Garcia,Customer Service,729,2019-03-31,def490971b@example.com,+19787900875
1730,Robert,Jones,Cashier,730,2020-06-10,7c52b05c17@example.com,+14450115305
1731,Emily,Garcia,Customer Service,731,2020-09-05,5251915d2d@example.com,+12593753257
1732,Sarah,Miller,Manager,732,2018-11-12,8f45eb91de@example.com,+17226775249
1733,Robert,Johnson,Cashier,733,2020-10-29,2f30adba50@example.com,+16076613285
1734,Robert,Davis,Manager,734,2018-12-06,cbf86c0396@example.com,+15712453712
1735,Emily,Garcia,Cashier,735,2019-11-17,dfd67b475e@example.com,+11096327608
1736,Robert,Johnson,Manager,736,2020-10-26,a01d75b0ce@example.com,+17825228010
1737,David,Johnson,Cashier,737,2019-07-26,4353ae6b21@example.com,+13147198386
1738,Michael,Brown,Customer Service,738,2022-05-29,e9e89117da@example.com,+19115866301
1739,Emily,Garcia,Sales Associate,739,2019-01-19,6108a5e023@example.com,+13532376375
1740,John,Miller,Cashier,740,2020-02-23,b443534600@example.com,+11025032176
1741,David,Williams,Manager,741,2022-01-12,543ab7b1fc@example.com,+11553767844
1742,John,Garcia,Customer Service,742,2020-01-01,5a9b888605@example.com,+16454989956
1743,John,Jones,Manager,743,2022-05-10,a3691ceade@example.com,+11060390788
1744,Michael,Brown,Sales Associate,744,2020-07-11,8f6c7a996b@example.com,+15294073356
1745,John,Smith,Stock Clerk,745,2019-05-29,80f51811db@example.com,+15025874916
1746,Sarah,Johnson,Customer Service,746,2022-03-14,cb75d82c57@example.com,+12396292676
1747,John,Williams,Cashier,747,2019-05-11,bfa63be7ed@example.com,+16850813065
1748,John,Jones,Sales Associate,748,2019-07-08,dfcd30af20@example.com,+14470806502
1749,Lisa,Davis,Manager,749,2020-08-14,cfcd6d31be@example.com,+19020967381
1750,Michael,Brown,Cashier,750,2021-08-05,88d33749ff@example.com,+11113106415
1751,Jane,Johnson,Stock Clerk,751,2022-07-11,a63461d368@example.com,+19336051432
1752,Sarah,Brown,Customer Service,752,2019-10-07,e7dc686309@example.com,+17417532317
1753,Lisa,Miller,Manager,753,2020-05-03,b6856c387a@example.com,+17908729510
1754,Emily,Brown,Customer Service,754,2019-01-29,125cc883ea@example.com,+18963329739
1755,Robert,Williams,Manager,755,2019-09-07,0a63b5a6b9@example.com,+12981546085
1756,Emily,Jones,Sales Associate,756,2019-06-08,99ac2b441b@example.com,+17016770112
1757,David,Smith,Cashier,757,2022-07-15,a95e85333b@example.com,+17802713385
1758,Lisa,Smith,Stock Clerk,758,2021-05-06,02b077bb05@example.com,+14015843352
1759,David,Johnson,Cashier,759,2019-01-21,c7206235c3@example.com,+17751091003
1760,David,Brown,Cashier,760,2019-01-20,4dfcc204a1@example.com,+13311953796
1761,John,Miller,Cashier,761,2020-05-07,0f4a1fdebf@example.com,+11752827215
1762,David,Garcia,Cashier,762,2020-01-08,f47e6b10f1@example.com,+11032475520
1763,Jane,Miller,Cashier,763,2020-11-06,0cef2d0ace@example.com,+18748246147
1764,Emily,Davis,Sales Associate,764,2021-07-12,b7d17c0335@example.com,+19256857301
1765,Robert,Williams,Stock Clerk,765,2018-10-29,21d9cd97c1@example.com,+11073448376
1766,David,Miller,Sales Associate,766,2021-08-30,b7ebe2e49f@example.com,+16407611783
1767,John,Davis,Cashier,767,2021-12-11,44802fc397@example.com,+11048094330
1768,Emily,Garcia,Manager,768,2020-06-01,aa367060fb@example.com,+16491560805
1769,Lisa,Smith,Manager,769,2021-08-16,6f9f269df4@example.com,+14012945327
1770,Lisa,Smith,Manager,770,2020-09-16,206d760c41@example.com,+18951811026
1771,Robert,Jones,Stock Clerk,771,2018-12-01,fbfdba0f40@example.com,+16299053885
1772,Robert,Brown,Cashier,772,2019-01-25,adf8c69975@example.com,+12237081705
1773,Emily,Davis,Cashier,773,2022-02-27,3af918ea6b@example.com,+15009843894
1774,John,Brown,Customer Service,774,2020-01-18,986a63d910@example.com,+14928404517
1775,Jane,Brown,Manager,775,2022-05-20,429c746831@example.com,+12112058162
1776,David,Miller,Stock Clerk,776,2022-07-31,6c4f6d7682@example.com,+11046340494
1777,Sarah,Johnson,Stock Clerk,777,2019-05-30,2d0526c5ee@example.com,+17712701349
1778,Michael,Miller,Manager,778,2022-07-25,fb321a47e2@example.com,+19838286937
1779,David,Smith,Sales Associate,779,2021-05-25,894f12e282@example.com,+16573666440
1780,Sarah,Davis,Cashier,780,2021-04-06,548c0b32ac@example.com,+14173621211
1781,Michael,Garcia,Manager,781,2020-04-30,916c944e1e@example.com,+15571722150
1782,Robert,Brown,Cashier,782,2021-01-22,6afabe1eda@example.com,+13707370694
1783,Michael,Miller,Cashier,783,2020-09-14,bf5cac0c6d@example.com,+12966874217
1784,Sarah,Williams,Customer Service,784,2022-02-13,f93791f7fb@example.com,+18636174997
1785,Jane,Williams,Manager,785,2019-09-10,de605a5752@example.com,+15710736158
1786,David,Garcia,Sales Associate,786,2021-11-28,2810de5a01@example.com,+19120281561
1787,Emily,Johnson,Customer Service,787,2018-09-21,32fb2340bb@example.com,+11094226838
1788,Emily,Brown,Sales Associate,788,2022-05-04,e4a4516e9d@example.com,+12986494371
1789,Michael,Miller,Sales Associate,789,2019-06-07,0ebb7316a7@example.com,+15859414085
1790,Robert,Brown,Sales Associate,790,2021-07-05,a2eb6adf6f@example.com,+13317177228
1791,John,Davis,Manager,791,2022-01-07,32b1b7e032@example.com,+11061021789
1792,John,Garcia,Manager,792,2020-07-16,1504fe06d5@example.com,+15915112933
1793,John,Garcia,Customer Service,793,2022-04-30,38f98ea108@example.com,+11048493250
1794,David,Miller,Sales Associate,794,2019-04-30,f3391b32f9@example.com,+13146185842
1795,Robert,Brown,Stock Clerk,795,2021-05-21,32b2beaa4e@example.com,+19378258986
1796,Michael,Williams,Stock Clerk,796,2021-09-19,ba8a7d8a9c@example.com,+14122188284
1797,Jane,Brown,Customer Service,797,2019-12-27,549b2568df@example.com,+19074394814
1798,Sarah,Brown,Stock Clerk,798,2022-01-04,d4798d6064@example.com,+12807071177
1799,Lisa,Smith,Cashier,799,2021-11-05,4b8aa94edb@example.com,+14081460593
1800,Michael,Jones,Manager,800,2018-10-30,fa73b4735a@example.com,+17865631151
1801,Michael,Brown,Cashier,801,2022-04-08,88615094af@example.com,+17749459190
1802,Robert,Davis,Sales Associate,802,2020-12-07,7be02b9544@example.com,+11470163795
1803,Michael,Jones,Stock Clerk,803,2019-09-30,ef0dd0deb6@example.com,+12550048412
1804,Sarah,Garcia,Customer Service,804,2018-12-03,c75c650ec6@example.com,+13830348074
1805,Michael,Miller,Cashier,805,2018-11-29,260da4ceec@example.com,+14214969906
1806,Emily,Williams,Stock Clerk,806,2020-05-17,4ec13d9184@example.com,+17597687943
1807,Robert,Smith,Stock Clerk,807,2020-02-09,576ce85626@example.com,+11055211602
1808,Michael,Williams,Customer Service,808,2021-07-24,32dce9272a@example.com,+16803660251
1809,Robert,Johnson,Sales Associate,809,2021-01-01,ee49af6a26@example.com,+17780789554
1810,Sarah,Davis,Sales Associate,810,2018-10-18,c6b9c0772b@example.com,+19033464585
1811,David,Garcia,Stock Clerk,811,2018-09-11,9b0d8d2210@example.com,+16210748407
1812,Robert,Brown,Sales Associate,812,2019-02-07,a342633173@example.com,+19331711697
1813,Robert,Jones,Customer Service,813,2021-09-13,4bdb5fcd15@example.com,+16821536963
1814,Robert,Garcia,Cashier,814,2020-04-05,57eedf97d9@example.com,+12452526459
1815,Emily,Davis,Sales Associate,815,2019-01-01,40d007b4b4@example.com,+14579624164
1816,Sarah,Garcia,Cashier,816,2022-07-26,923d90a1bf@example.com,+16195525912
1817,David,Davis,Stock Clerk,817,2021-06-23,d2487b3d58@example.com,+15570912713
1818,Emily,Davis,Stock Clerk,818,2021-07-31,bdb722d6ac@example.com,+12930544073
1819,Michael,Brown,Manager,819,2021-07-03,f65a277704@example.com,+18699236960
1820,Jane,Garcia,Customer Service,820,2021-09-27,24ca1f08df@example.com,+19019469779
1821,John,Jones,Stock Clerk,821,2022-01-08,89556f6003@example.com,+13867425691
1822,Michael,Johnson,Stock Clerk,822,2022-05-17,6cbd528099@example.com,+14311046390
1823,Jane,Jones,Stock Clerk,823,2020-11-13,6e51c7e9ca@example.com,+18073557367
1824,John,Jones,Cashier,824,2021-06-14,feb45603e1@example.com,+13009746155
1825,David,Williams,Manager,825,2019-04-15,0bd0cb6831@example.com,+16403978526
1826,Emily,Garcia,Stock Clerk,826,2019-10-20,dd3421d15b@example.com,+17072686077
1827,Sarah,Johnson,Customer Service,827,2018-11-07,5e7812cf9a@example.com,+16845237032
1828,Sarah,Williams,Manager,828,2019-05-19,d013fe3a89@example.com,+19617257496
1829,Michael,Miller,Cashier,829,2019-04-01,b0ec1534bc@example.com,+15581755954
1830,Sarah,Garcia,Manager,830,2020-11-07,fd34e25f41@example.com,+13621554236
1831,Jane,Brown,Stock Clerk,831,2022-08-16,32888c4b01@example.com,+19515173404
1832,Robert,Garcia,Stock Clerk,832,2020-08-12,fa032b7035@example.com,+13676446995
1833,Robert,Brown,Customer Service,833,2019-10-19,a978874571@example.com,+19883031041
1834,Emily,Davis,Stock Clerk,834,2018-10-09,7acad63987@example.com,+11784231862
1835,John,Johnson,Manager,835,2019-05-30,d8273bc009@example.com,+17126553913
1836,Sarah,Miller,Cashier,836,2021-08-13,302e9899f9@example.com,+11082844325
1837,John,Jones,Cashier,837,2020-12-16,853240e83d@example.com,+15885652135
1838,David,Davis,Stock Clerk,838,2022-08-14,53bce460df@example.com,+12908213707
1839,Jane,Garcia,Cashier,839,2021-05-06,ad63119eaa@example.com,+17667096946
1840,Lisa,Smith,Customer Service,840,2021-12-24,e7747e3521@example.com,+18033851020
1841,David,Brown,Sales Associate,841,2021-03-25,da551db073@example.com,+11143084332
1842,Jane,Williams,Cashier,842,2019-10-04,85e1f02569@example.com,+13813282420
1843,Emily,Williams,Customer Service,843,2020-07-26,cc5b101edb@example.com,+11767645411
1844,Sarah,Miller,Manager,844,2020-12-08,bf34dd4538@example.com,+11301622510
1845,David,Brown,Manager,845,2021-09-11,4483cf89bd@example.com,+16551679456
1846,John,Jones,Manager,846,2019-09-23,d818cb760a@example.com,+15710487881
1847,Jane,Williams,Cashier,847,2019-05-14,fb9a1065fe@example.com,+11167042903
1848,Jane,Johnson,Stock Clerk,848,2019-04-23,cb234014c6@example.com,+15363726602
1849,David,Brown,Stock Clerk,849,2022-08-26,62cdd0e2ab@example.com,+11065492796
1850,Michael,Brown,Cashier,850,2021-07-10,88db70e3e7@example.com,+18463538231
1851,Jane,Brown,Manager,851,2019-09-06,6c1a719ba7@example.com,+14624496633
1852,Sarah,Miller,Sales Associate,852,2018-10-13,2b44d52602@example.com,+15062964390
1853,Sarah,Brown,Cashier,853,2020-03-26,4c65660713@example.com,+16942268950
1854,Robert,Williams,Stock Clerk,854,2022-03-19,740dff9057@example.com,+11060754601
1855,Sarah,Jones,Stock Clerk,855,2019-04-05,7c98962185@example.com,+17458381454
1856,John,Davis,Customer Service,856,2019-05-24,a9cf805d4a@example.com,+13376941443
1857,Robert,Williams,Cashier,857,2022-02-28,b475420cfb@example.com,+12203344638
1858,Michael,Brown,Customer Service,858,2019-06-06,942eb5d700@example.com,+17423762233
1859,Jane,Jones,Customer Service,859,2022-07-17,6b60c271d9@example.com,+12387130146
1860,Sarah,Miller,Sales Associate,860,2022-04-07,77c84eae10@example.com,+13227660067
1861,Lisa,Brown,Stock Clerk,861,2019-12-28,ae2bf7bad5@example.com,+12445215282
1862,Sarah,Brown,Manager,862,2019-05-07,56b1f88d8d@example.com,+18511065644
1863,Sarah,Johnson,Customer Service,863,2020-01-13,b8268491ca@example.com,+13678144448
1864,Lisa,Brown,Cashier,864,2020-12-12,3c5b3459aa@example.com,+13910405108
1865,Jane,Johnson,Customer Service,865,2021-01-20,7cf5dc1f72@example.com,+16478282771
1866,Michael,Davis,Stock Clerk,866,2020-08-15,138d0092ac@example.com,+11689001423
1867,John,Smith,Cashier,867,2020-09-22,a3982d3178@example.com,+16442696666
1868,Emily,Jones,Customer Service,868,2020-10-02,143ae0fb9c@example.com,+17637047039
1869,Michael,Garcia,Stock Clerk,869,2021-12-10,068540e874@example.com,+14055000705
1870,John,Brown,Customer Service,870,2020-03-04,6ea4d42f70@example.com,+14371910895
1871,John,Jones,Sales Associate,871,2019-10-18,7599a2efb4@example.com,+14781338789
1872,Michael,Brown,Stock Clerk,872,2019-07-18,438a1b91dc@example.com,+15804269662
1873,Emily,Garcia,Manager,873,2021-02-16,a5862fd286@example.com,+13789867455
1875,Jane,Brown,Cashier,875,2018-12-24,5797950882@example.com,+16548477185
1876,Robert,Smith,Cashier,876,2021-09-14,1de9263d1b@example.com,+14141336117
1877,David,Miller,Stock Clerk,877,2020-01-20,c8237aa724@example.com,+18993636773
1878,Lisa,Williams,Stock Clerk,878,2019-05-20,7beab9be6a@example.com,+13208643904
1879,Sarah,Johnson,Cashier,879,2020-06-03,9a71a2894a@example.com,+11002244398
1880,David,Smith,Cashier,880,2019-03-11,1c810f39d3@example.com,+15572210261
1881,Robert,Williams,Manager,881,2020-08-23,6509eed17a@example.com,+11327429440
1882,John,Brown,Manager,882,2018-09-21,f2829189c8@example.com,+17484236061
1883,Emily,Johnson,Stock Clerk,883,2022-05-23,7ff18d6c38@example.com,+11063184823
1884,Robert,Smith,Cashier,884,2018-12-15,62a26f9676@example.com,+16973396506
1885,Michael,Davis,Manager,885,2019-10-28,87d62ff4ab@example.com,+15816693405
1886,Emily,Garcia,Sales Associate,886,2019-01-10,2e07360a06@example.com,+18814766627
1887,Robert,Smith,Manager,887,2019-09-21,9163c4701e@example.com,+19071677561
1888,David,Garcia,Stock Clerk,888,2018-11-04,1a9ed3dc87@example.com,+12544455404
1889,Robert,Garcia,Sales Associate,889,2019-10-20,92efd553ea@example.com,+16650794771
1890,John,Smith,Sales Associate,890,2020-03-12,922b64392c@example.com,+11154913261
1891,John,Smith,Customer Service,891,2019-06-13,391e1711b7@example.com,+15414297810
1892,Robert,Jones,Customer Service,892,2022-02-19,885fe184ec@example.com,+13499552770
1893,Lisa,Davis,Cashier,893,2021-09-07,c772d56908@example.com,+19972412526
1894,Jane,Garcia,Stock Clerk,894,2019-12-16,0d9963c182@example.com,+17688858825
1895,John,Jones,Sales Associate,895,2022-04-30,d8187d3842@example.com,+19050195872
1896,Robert,Johnson,Sales Associate,896,2021-07-26,36161b375e@example.com,+11026055099
1897,Jane,Garcia,Sales Associate,897,2021-12-08,3bd532d3f2@example.com,+13364518509
1898,Michael,Davis,Stock Clerk,898,2018-11-07,8ca046198f@example.com,+17412141801
1899,Sarah,Smith,Customer Service,899,2021-01-07,93eabbde1b@example.com,+16727281141
1900,Robert,Williams,Customer Service,900,2022-08-06,52f4a1608c@example.com,+11045652367
1901,Robert,Smith,Customer Service,901,2021-10-12,b0aeb17088@example.com,+18309623206
1902,John,Smith,Manager,902,2020-11-03,3cdde117aa@example.com,+11012691646
1903,Sarah,Garcia,Cashier,903,2019-03-24,9a4c045353@example.com,+15220387674
1904,Robert,Miller,Sales Associate,904,2019-05-02,8276b57adf@example.com,+11091200964
1905,David,Miller,Customer Service,905,2019-05-25,3c1dfcc40e@example.com,+19000119244
1906,John,Garcia,Customer Service,906,2020-04-11,72fa999eea@example.com,+16121720258
1907,Emily,Garcia,Stock Clerk,907,2020-08-05,bf19913606@example.com,+18000122292
1908,Jane,Miller,Manager,908,2020-08-18,dcd421e63a@example.com,+19157141656
1909,Lisa,Jones,Stock Clerk,909,2020-10-14,5da5c29350@example.com,+14803602432
1910,David,Jones,Manager,910,2019-08-07,dce3fc99fe@example.com,+13146175338
1911,Lisa,Jones,Cashier,911,2020-05-27,b4f8e32eca@example.com,+15729499446
1912,Robert,Garcia,Manager,912,2020-06-26,1e11f5f0ac@example.com,+13870606211
1913,Jane,Davis,Sales Associate,913,2020-04-13,25e081e1dc@example.com,+11931292437
1914,Robert,Brown,Sales Associate,914,2021-03-12,773371c0a0@example.com,+11444273648
1915,Sarah,Jones,Cashier,915,2021-10-20,1d5bfcf0d2@example.com,+16417188796
1916,Lisa,Garcia,Customer Service,916,2021-10-08,4b31c4bdb0@example.com,+16677773997
1917,Sarah,Brown,Customer Service,917,2020-06-03,b452579b3f@example.com,+13289097107
1918,Emily,Johnson,Sales Associate,918,2022-04-13,fe14083e6c@example.com,+15085638723
1919,David,Miller,Stock Clerk,919,2020-03-09,1710e7c71b@example.com,+14513289414
1920,John,Brown,Stock Clerk,920,2019-03-16,a966cd7d10@example.com,+13756200094
1921,David,Davis,Customer Service,921,2022-06-16,768c301b3e@example.com,+16509408635
1922,Sarah,Smith,Manager,922,2021-12-23,8bc74a2681@example.com,+11191700677
1923,Robert,Johnson,Customer Service,923,2019-08-25,f011235c90@example.com,+19775239716
1924,Lisa,Garcia,Cashier,924,2022-03-11,d7bce3738f@example.com,+15566727418
1925,Jane,Williams,Stock Clerk,925,2019-01-01,5d485edd28@example.com,+17515439534
1926,Robert,Johnson,Manager,926,2022-02-18,abd3b5419d@example.com,+16994182998
1927,John,Brown,Sales Associate,927,2019-07-20,f0f98116f2@example.com,+12862173433
1928,John,Williams,Cashier,928,2020-10-05,75725f4839@example.com,+16242942518
1929,David,Brown,Cashier,929,2020-11-06,10a656cd76@example.com,+14829790815
1930,David,Jones,Cashier,930,2021-11-06,15d2239e2f@example.com,+19960576355
1931,Michael,Garcia,Sales Associate,931,2021-01-05,540829aa5f@example.com,+17582292929
1932,Emily,Smith,Cashier,932,2020-02-29,98e17117da@example.com,+17844725993
1933,John,Davis,Stock Clerk,933,2020-07-19,0054b1817f@example.com,+12413965803
1934,Jane,Smith,Sales Associate,934,2022-04-11,1e149946b4@example.com,+17382418367
1935,Robert,Johnson,Cashier,935,2019-01-17,ef9a8b5359@example.com,+19845210607
1936,John,Smith,Sales Associate,936,2019-01-25,73c5a1b18b@example.com,+19376482645
1937,David,Johnson,Stock Clerk,937,2021-09-03,97a2871250@example.com,+19091559437
